date,location,meal,place,item,portion_size,nutrition_info
11/19/2024,Busch Dining Hall,Dinner,VEGETABLES,BAKED BROWN RICE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=163001*4
11/19/2024,Busch Dining Hall,Dinner,VEGETABLES,STEAMED WHITE RICE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=163017*4
11/19/2024,Busch Dining Hall,Dinner,CANTINA,COLLARD GREENS AND ONIONS,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=130514*4
11/19/2024,Busch Dining Hall,Dinner,CANTINA,SUCCOTASH,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=129999*3
11/19/2024,Busch Dining Hall,Dinner,FRUIT,BEEF TACO MEAT,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=019802*3
11/19/2024,Busch Dining Hall,Dinner,FRUIT,CHICKEN BURRITO,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=111321*4
11/19/2024,Busch Dining Hall,Dinner,FRUIT,HOMESTYLE REFRIED BEANS,3 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=143058*3
11/19/2024,Busch Dining Hall,Dinner,FRUIT,NEXT LEVEL TEMPEH TACO MEAT,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=143038*4
11/19/2024,Busch Dining Hall,Dinner,FRUIT,SHRIMP FOR QUESADILLA,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150366*2
11/19/2024,Busch Dining Hall,Dinner,FRUIT,TACO BAR SIDES,5 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=500500*5
11/19/2024,Busch Dining Hall,Dinner,FRUIT,TRICOLOR TORTILLA CHIPS,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150094*2
11/19/2024,Busch Dining Hall,Dinner,BREADS,BANANAS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120128*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,CANTALOUPE MELON,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120003*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,CUT HONEYDEW,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120027*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,CUT PINEAPPLE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120028*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,GOLDEN DELICIOUS APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120023*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,GRANNY SMITH APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120024*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,GREEN SEEDLESS GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120011*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,RED DELICIOUS APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120022*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,RED GRAPEFRUIT,1 HALF,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120013*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,RED SEEDLESS  GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120004*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,WATERMELON,1 WEDGE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120000*1
11/19/2024,Busch Dining Hall,Dinner,BREADS,WHOLE ORANGES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=120017*1
11/19/2024,Busch Dining Hall,Dinner,COOK TO ORDER BAR,ENGLISH MUFFIN,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=211034*1
11/19/2024,Busch Dining Hall,Dinner,COOK TO ORDER BAR,PANINI BREAD,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=211064*1
11/19/2024,Busch Dining Hall,Dinner,COOK TO ORDER BAR,PITA BREAD,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=211027*1
11/19/2024,Busch Dining Hall,Dinner,COOK TO ORDER BAR,SLICED PUMPERNICKEL BREAD,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=211030*2
11/19/2024,Busch Dining Hall,Dinner,COOK TO ORDER BAR,SLICED RYE BREAD,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150167*2
11/19/2024,Busch Dining Hall,Dinner,COOK TO ORDER BAR,SLICED WHITE BREAD,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150150*1
11/19/2024,Busch Dining Hall,Dinner,COOK TO ORDER BAR,SLICED WHOLE WHEAT BREAD,2 SLICES,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150152*2
11/19/2024,Busch Dining Hall,Dinner,COOK TO ORDER BAR,VARIETY WRAPS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150198*1
11/19/2024,Busch Dining Hall,Dinner,WOK/ MONGOLIAN GRILL,HAMBURGER POTATO BUN,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=218042*1
11/19/2024,Busch Dining Hall,Dinner,WOK/ MONGOLIAN GRILL,HAMBURGER QUARTER POUNDER,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=019885*1
11/19/2024,Busch Dining Hall,Dinner,WOK/ MONGOLIAN GRILL,VEGETABLE BURGER,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=143162*1
11/19/2024,Busch Dining Hall,Dinner,PIZZA/ PASTA,PAD THAI BEEF,6 OZ.,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=019827*6
11/19/2024,Busch Dining Hall,Dinner,PIZZA/ PASTA,TANDOORI CHICKEN,6 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=111178*6
11/19/2024,Busch Dining Hall,Dinner,PIZZA/ PASTA,VEGETABLE FRIED RICE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=163025*4
11/19/2024,Busch Dining Hall,Dinner,VEGETARIAN,ALFREDO SAUCE,3 OZL,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=157009*3
11/19/2024,Busch Dining Hall,Dinner,VEGETARIAN,MARINARA SAUCE,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=157169*4
11/19/2024,Busch Dining Hall,Dinner,VEGETARIAN,MEATBALL PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=019871*1
11/19/2024,Busch Dining Hall,Dinner,VEGETARIAN,PASTA STATION,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150365*4
11/19/2024,Busch Dining Hall,Dinner,VEGETARIAN,PENNE  PASTA,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=140149*4
11/19/2024,Busch Dining Hall,Dinner,VEGETARIAN,PENNE PASTA WW,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=140181*4
11/19/2024,Busch Dining Hall,Dinner,VEGETARIAN,ROUND CHEESE PIZZA LARGE,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150166*1
11/19/2024,Busch Dining Hall,Dinner,VEGETARIAN,ROUND PEPPERONI CHEESE PIZZA,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=150165*1
11/19/2024,Busch Dining Hall,Dinner,SALAD DRESSINGS,CHICKPEA THAI GREEN CURRY,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=143087*4
11/19/2024,Busch Dining Hall,Dinner,SALAD DRESSINGS,GRILLED VEGETABLES,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=705158*4
11/19/2024,Busch Dining Hall,Dinner,SALAD DRESSINGS,"POTATO, PEA & CAULIFLOWER CURRY",6 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Busch+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=143184*6
11/19/2024,The Atrium,Breakfast,BREAKFAST ENTREES,GRILLED TURKEY SAUSAGE LINKS,2 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=113000*2
11/19/2024,The Atrium,Breakfast,BREAKFAST ENTREES,SAVORY PLANT-BASED BREAKFAST PATTIES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=143000*1
11/19/2024,The Atrium,Breakfast,BREAKFAST BAKERY,BELGIAN  WAFFLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=147001*1
11/19/2024,The Atrium,Breakfast,BREAKFAST BAKERY,HARD BOILED EGGS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=061003*1
11/19/2024,The Atrium,Breakfast,BREAKFAST BAKERY,OATMEAL,6 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=143116*6
11/19/2024,The Atrium,Breakfast,BREAKFAST BAKERY,RAISIN FRENCH TOAST,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=147006*2
11/19/2024,The Atrium,Breakfast,BREAKFAST BAKERY,SCRAMBLED EGGS,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=061002*4
11/19/2024,The Atrium,Breakfast,YOGURT BAR,ASSORTED BAGELS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=210000*1
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,COTTAGE CHEESE,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150062*2
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,CRAISINS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150277*1
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,GRANOLA OATS & HONEY,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150274*2
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,HONEYDEW MELON,1 WEDGE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120005*1
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,PLAIN GREEK CHOBANI YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=174004*2
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,PUMPKIN SEEDS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150901*1
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,RAISINS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150276*1
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,RED SEEDLESS  GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120004*1
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,STRAWBERRIES,1/2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120002*1%2f2
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,STRAWBERRY YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=174003*2
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,SUNFLOWER SEEDS,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150902*1
11/19/2024,The Atrium,Breakfast,STARCH &  POTATOES,VANILLA YOGURT,2 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=174002*2
11/19/2024,The Atrium,Breakfast,FRUIT,CRISPY CUBE POTATOES,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=161025*4
11/19/2024,The Atrium,Breakfast,BREADS,BANANAS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120128*1
11/19/2024,The Atrium,Breakfast,BREADS,CANTALOUPE MELON,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120003*1
11/19/2024,The Atrium,Breakfast,BREADS,CUT HONEYDEW,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120027*1
11/19/2024,The Atrium,Breakfast,BREADS,CUT PINEAPPLE,1 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120028*1
11/19/2024,The Atrium,Breakfast,BREADS,GOLDEN DELICIOUS APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120023*1
11/19/2024,The Atrium,Breakfast,BREADS,GRANNY SMITH APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120024*1
11/19/2024,The Atrium,Breakfast,BREADS,GREEN SEEDLESS GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120011*1
11/19/2024,The Atrium,Breakfast,BREADS,RED DELICIOUS APPLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120022*1
11/19/2024,The Atrium,Breakfast,BREADS,RED GRAPEFRUIT,1 HALF,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120013*1
11/19/2024,The Atrium,Breakfast,BREADS,RED SEEDLESS  GRAPES,1 BUNCH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120004*1
11/19/2024,The Atrium,Breakfast,BREADS,WATERMELON,1 WEDGE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120000*1
11/19/2024,The Atrium,Breakfast,BREADS,WHOLE ORANGES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=120017*1
11/19/2024,The Atrium,Breakfast,COOK TO ORDER BAR,ENGLISH MUFFIN,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=211034*1
11/19/2024,The Atrium,Breakfast,COOK TO ORDER BAR,PANINI BREAD,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=211064*1
11/19/2024,The Atrium,Breakfast,COOK TO ORDER BAR,PITA BREAD,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=211027*1
11/19/2024,The Atrium,Breakfast,COOK TO ORDER BAR,SLICED PUMPERNICKEL BREAD,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=211030*2
11/19/2024,The Atrium,Breakfast,COOK TO ORDER BAR,SLICED RYE BREAD,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150167*2
11/19/2024,The Atrium,Breakfast,COOK TO ORDER BAR,SLICED WHITE BREAD,1 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150150*1
11/19/2024,The Atrium,Breakfast,COOK TO ORDER BAR,SLICED WHOLE WHEAT BREAD,2 SLICES,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150152*2
11/19/2024,The Atrium,Breakfast,COOK TO ORDER BAR,VARIETY WRAPS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=150198*1
11/19/2024,The Atrium,Breakfast,BREAKFAST TO GO,OMELETS COOK TO ORDER,6 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=The+Atriuml&dtdate=11%2f19%2f2024&RecNumAndPort=061011*6
11/19/2024,Neilson Dining Hall,Breakfast,BREAKFAST ENTREES,GRILLED TURKEY SAUSAGE LINKS,2 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=113000*2
11/19/2024,Neilson Dining Hall,Breakfast,BREAKFAST ENTREES,SAVORY PLANT-BASED BREAKFAST PATTIES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=143000*1
11/19/2024,Neilson Dining Hall,Breakfast,BREAKFAST BAKERY,BELGIAN  WAFFLES,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=147001*1
11/19/2024,Neilson Dining Hall,Breakfast,BREAKFAST BAKERY,HARD BOILED EGGS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=061003*1
11/19/2024,Neilson Dining Hall,Breakfast,BREAKFAST BAKERY,OATMEAL,6 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=143116*6
11/19/2024,Neilson Dining Hall,Breakfast,BREAKFAST BAKERY,RAISIN FRENCH TOAST,2 SLICE,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=147006*2
11/19/2024,Neilson Dining Hall,Breakfast,BREAKFAST BAKERY,SCRAMBLED EGGS,4 OZ,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=061002*4
11/19/2024,Neilson Dining Hall,Breakfast,YOGURT BAR,ASSORTED BAGELS,1 EACH,https://menuportal23.dining.rutgers.edu/foodpronet/label.aspx?locationNum=04&locationName=Neilson+Dining+Halll&dtdate=11%2f19%2f2024&RecNumAndPort=210000*1
